frame,ID,X,Y,Class,Color,Position
27,0,633,365,Ball,blue,Ball
27,158,1213,128,Player,red,Defense
28,1,836,205,Player,red,Defense
28,2,273,357,Player,red,Defense
28,3,705,486,Player,red,Defense
28,4,404,160,Player,red,Defense
28,5,1189,282,Player,red,Defense
28,6,970,164,Player,red,Defense
28,7,51,149,Player,red,Defense
28,8,558,65,Player,red,Defense
28,10,851,67,Player,red,Defense
28,11,21,156,Player,red,Defense
28,13,326,123,Player,red,Defense
28,14,1134,116,Player,red,Defense
28,15,176,123,Player,red,Defense
28,16,226,121,Player,red,Defense
28,63,1182,387,Player,red,Defense
28,156,36,152,Player,red,Defense
28,0,633,365,Ball,blue,Ball
28,158,1213,128,Player,red,Defense
29,1,833,205,Player,red,Defense
29,2,280,356,Player,red,Defense
29,3,708,486,Player,red,Defense
29,4,404,160,Player,red,Defense
29,5,1189,282,Player,red,Defense
29,6,970,164,Player,red,Defense
29,7,51,148,Player,red,Defense
29,8,558,65,Player,red,Defense
29,10,851,66,Player,red,Defense
29,11,21,157,Player,red,Defense
29,13,326,123,Player,red,Defense
29,14,1134,116,Player,red,Defense
29,15,176,123,Player,red,Defense
29,16,226,121,Player,red,Defense
29,63,1183,387,Player,red,Defense
29,156,36,153,Player,red,Defense
29,0,634,365,Ball,blue,Ball
29,158,1215,128,Player,red,Defense
