frame,ID,X,Y,Class,Color,Position
43,9,138,340,Player,red,Defense
43,10,1170,356,Player,red,Defense
43,0,1104,119,Ball,blue,Ball
43,13,1148,229,Player,red,Defense
43,14,148,222,Player,red,Defense
43,21,84,257,Player,red,Defense
43,22,79,194,Player,red,Defense
44,1,478,422,Player,red,Defense
44,3,690,554,Player,red,Defense
44,4,450,212,Player,red,Defense
44,5,422,158,Player,red,Defense
44,6,850,159,Player,red,Defense
44,7,312,151,Player,red,Defense
44,8,960,155,Player,red,Defense
44,9,139,340,Player,red,Defense
44,10,1170,356,Player,red,Defense
44,0,1104,119,Ball,blue,Ball
44,13,1148,229,Player,red,Defense
44,14,148,222,Player,red,Defense
44,21,84,257,Player,red,Defense
44,22,79,194,Player,red,Defense
45,1,484,422,Player,red,Defense
45,2,900,316,Player,red,Defense
45,3,674,561,Player,red,Defense
45,4,452,213,Player,red,Defense
45,5,422,159,Player,red,Defense
45,6,850,159,Player,red,Defense
45,7,313,152,Player,red,Defense
45,8,960,155,Player,red,Defense
45,9,140,340,Player,red,Defense
45,10,1170,356,Player,red,Defense
45,0,1104,119,Ball,blue,Ball
45,13,1148,229,Player,red,Defense
45,14,148,222,Player,red,Defense
45,21,84,256,Player,red,Defense
45,22,79,194,Player,red,Defense
46,1,489,422,Player,red,Defense
46,2,901,316,Player,red,Defense
46,3,662,564,Player,red,Defense
46,4,452,213,Player,red,Defense
46,5,422,159,Player,red,Defense
46,6,850,159,Player,red,Defense
46,7,313,152,Player,red,Defense
46,8,960,155,Player,red,Defense
46,9,140,340,Player,red,Defense
46,10,1170,356,Player,red,Defense
46,0,1104,119,Ball,blue,Ball
46,13,1148,229,Player,red,Defense
46,14,148,222,Player,red,Defense
46,21,84,256,Player,red,Defense
46,22,80,194,Player,red,Defense
47,1,491,422,Player,red,Defense
47,2,902,316,Player,red,Defense
47,3,657,565,Player,red,Defense
47,4,452,213,Player,red,Defense
47,5,422,159,Player,red,Defense
47,6,850,159,Player,red,Defense
47,7,313,152,Player,red,Defense
47,8,960,155,Player,red,Defense
47,9,140,340,Player,red,Defense
47,10,1170,356,Player,red,Defense
47,0,1104,119,Ball,blue,Ball
47,13,1148,229,Player,red,Defense
47,14,149,222,Player,red,Defense
47,21,84,257,Player,red,Defense
47,22,79,194,Player,red,Defense
48,1,492,422,Player,red,Defense
48,2,900,319,Player,red,Defense
48,3,648,568,Player,red,Defense
48,4,452,212,Player,red,Defense
48,5,422,159,Player,red,Defense
48,6,850,159,Player,red,Defense
48,7,313,152,Player,red,Defense
48,8,960,155,Player,red,Defense
48,9,139,340,Player,red,Defense
48,10,1170,356,Player,red,Defense
48,0,1104,119,Ball,blue,Ball
48,13,1148,228,Player,red,Defense
48,14,148,222,Player,red,Defense
48,21,84,257,Player,red,Defense
48,22,78,194,Player,red,Defense
49,1,496,422,Player,red,Defense
49,2,898,294,Player,red,Defense
49,3,639,571,Player,red,Defense
49,4,453,213,Player,red,Defense
49,5,422,159,Player,red,Defense
49,6,850,159,Player,red,Defense
49,7,312,152,Player,red,Defense
49,8,960,155,Player,red,Defense
49,9,139,340,Player,red,Defense
49,10,1170,356,Player,red,Defense
49,0,1104,119,Ball,blue,Ball
49,13,1148,229,Player,red,Defense
49,14,148,222,Player,red,Defense
49,21,84,257,Player,red,Defense
49,22,78,195,Player,red,Defense
50,1,500,424,Player,red,Defense
50,2,896,286,Player,red,Defense
50,3,628,573,Player,red,Defense
50,4,454,214,Player,red,Defense
50,5,422,159,Player,red,Defense
50,6,850,159,Player,red,Defense
50,7,313,152,Player,red,Defense
50,8,960,155,Player,red,Defense
50,9,139,340,Player,red,Defense
50,10,1170,356,Player,red,Defense
50,0,1104,119,Ball,blue,Ball
50,13,1148,228,Player,red,Defense
50,14,148,222,Player,red,Defense
50,21,84,256,Player,red,Defense
50,22,78,194,Player,red,Defense
51,1,504,424,Player,red,Defense
51,2,893,293,Player,red,Defense
51,3,614,573,Player,red,Defense
51,4,455,215,Player,red,Defense
51,5,423,159,Player,red,Defense
51,6,850,159,Player,red,Defense
51,7,312,152,Player,red,Defense
51,8,960,155,Player,red,Defense
51,9,140,340,Player,red,Defense
51,10,1170,355,Player,red,Defense
51,0,1104,119,Ball,blue,Ball
51,13,1148,228,Player,red,Defense
51,14,148,222,Player,red,Defense
51,21,84,256,Player,red,Defense
51,22,78,195,Player,red,Defense
52,1,516,427,Player,red,Defense
52,2,892,302,Player,red,Defense
52,3,586,573,Player,red,Defense
52,4,456,214,Player,red,Defense
52,5,424,159,Player,red,Defense
52,6,850,159,Player,red,Defense
52,7,312,153,Player,red,Defense
52,8,960,155,Player,red,Defense
52,9,140,340,Player,red,Defense
52,10,1170,355,Player,red,Defense
52,0,1104,119,Ball,blue,Ball
52,13,1148,228,Player,red,Defense
52,14,148,222,Player,red,Defense
52,21,84,257,Player,red,Defense
52,22,75,198,Player,red,Defense
53,1,520,429,Player,red,Defense
53,2,892,305,Player,red,Defense
53,3,576,573,Player,red,Defense
53,4,457,214,Player,red,Defense
53,5,424,159,Player,red,Defense
53,6,850,159,Player,red,Defense
53,7,312,153,Player,red,Defense
53,8,960,155,Player,red,Defense
53,9,140,340,Player,red,Defense
53,10,1171,356,Player,red,Defense
53,0,1104,119,Ball,blue,Ball
53,13,1148,228,Player,red,Defense
53,14,148,222,Player,red,Defense
53,21,84,257,Player,red,Defense
53,22,74,198,Player,red,Defense
54,1,528,427,Player,red,Defense
54,2,889,307,Player,red,Defense
54,3,567,574,Player,red,Defense
54,4,458,213,Player,red,Defense
54,5,424,159,Player,red,Defense
54,6,851,159,Player,red,Defense
54,7,312,153,Player,red,Defense
54,8,960,155,Player,red,Defense
54,9,140,340,Player,red,Defense
54,10,1170,356,Player,red,Defense
54,0,1104,119,Ball,blue,Ball
54,13,1148,228,Player,red,Defense
54,14,149,222,Player,red,Defense
54,21,84,257,Player,red,Defense
54,22,74,199,Player,red,Defense
55,1,538,427,Player,red,Defense
55,2,886,307,Player,red,Defense
55,3,558,575,Player,red,Defense
55,4,459,214,Player,red,Defense
55,5,424,159,Player,red,Defense
55,6,851,159,Player,red,Defense
55,7,312,153,Player,red,Defense
55,8,960,155,Player,red,Defense
55,9,140,340,Player,red,Defense
55,10,1170,356,Player,red,Defense
55,0,1104,119,Ball,blue,Ball
55,13,1148,228,Player,red,Defense
55,14,149,222,Player,red,Defense
55,21,84,257,Player,red,Defense
55,22,73,199,Player,red,Defense
