frame,ID,X,Y,Class,Color,Position
34,11,1066,196,Player,red,Defense
34,14,20,188,Player,red,Defense
34,40,1206,166,Player,red,Defense
35,1,731,313,Player,red,Defense
35,2,463,439,Player,red,Defense
35,3,554,187,Player,red,Defense
35,4,798,163,Player,red,Defense
35,5,405,104,Player,red,Defense
35,6,1080,316,Player,red,Defense
35,7,864,105,Player,red,Defense
35,8,133,114,Player,red,Defense
35,9,1050,276,Player,red,Defense
35,11,1066,196,Player,red,Defense
35,14,20,188,Player,red,Defense
35,40,1206,166,Player,red,Defense
36,1,730,313,Player,red,Defense
36,2,458,437,Player,red,Defense
36,3,554,184,Player,red,Defense
36,4,798,163,Player,red,Defense
36,5,405,104,Player,red,Defense
36,6,1079,316,Player,red,Defense
36,7,864,105,Player,red,Defense
36,8,133,114,Player,red,Defense
36,9,1050,276,Player,red,Defense
36,11,1066,196,Player,red,Defense
36,14,20,188,Player,red,Defense
36,40,1206,166,Player,red,Defense
36,0,553,205,Ball,blue,Ball
37,1,730,313,Player,red,Defense
37,2,452,435,Player,red,Defense
37,3,553,184,Player,red,Defense
37,4,797,164,Player,red,Defense
37,5,405,104,Player,red,Defense
37,6,1079,316,Player,red,Defense
37,7,864,105,Player,red,Defense
37,8,133,114,Player,red,Defense
37,9,1050,276,Player,red,Defense
37,11,1066,196,Player,red,Defense
37,14,20,188,Player,red,Defense
37,40,1206,166,Player,red,Defense
37,0,534,220,Ball,blue,Ball
38,1,730,313,Player,red,Defense
38,2,447,430,Player,red,Defense
38,3,552,184,Player,red,Defense
38,4,798,165,Player,red,Defense
38,5,405,104,Player,red,Defense
38,6,1079,316,Player,red,Defense
38,7,864,105,Player,red,Defense
38,8,133,114,Player,red,Defense
38,9,1050,276,Player,red,Defense
38,11,1066,196,Player,red,Defense
38,14,20,188,Player,red,Defense
38,40,1206,166,Player,red,Defense
38,0,514,237,Ball,blue,Ball
39,1,730,313,Player,red,Defense
39,2,446,425,Player,red,Defense
39,3,551,184,Player,red,Defense
39,4,796,165,Player,red,Defense
39,5,405,104,Player,red,Defense
39,6,1079,316,Player,red,Defense
39,7,864,105,Player,red,Defense
39,8,133,115,Player,red,Defense
39,9,1050,276,Player,red,Defense
39,11,1066,196,Player,red,Defense
39,14,20,188,Player,red,Defense
39,40,1206,166,Player,red,Defense
39,0,493,254,Ball,blue,Ball
40,1,730,313,Player,red,Defense
40,2,448,421,Player,red,Defense
40,3,549,185,Player,red,Defense
40,4,798,165,Player,red,Defense
40,5,405,104,Player,red,Defense
40,6,1079,316,Player,red,Defense
40,7,864,105,Player,red,Defense
40,8,133,118,Player,red,Defense
40,9,1050,276,Player,red,Defense
40,11,1066,196,Player,red,Defense
40,14,20,188,Player,red,Defense
40,0,474,271,Ball,blue,Ball
41,1,730,313,Player,red,Defense
41,2,449,419,Player,red,Defense
41,3,547,186,Player,red,Defense
41,4,796,164,Player,red,Defense
41,5,405,104,Player,red,Defense
41,6,1079,316,Player,red,Defense
41,7,864,105,Player,red,Defense
41,8,132,119,Player,red,Defense
41,9,1050,276,Player,red,Defense
41,11,1066,196,Player,red,Defense
41,14,20,188,Player,red,Defense
41,0,454,289,Ball,blue,Ball
42,1,728,313,Player,red,Defense
42,2,450,419,Player,red,Defense
42,3,547,186,Player,red,Defense
42,4,795,164,Player,red,Defense
42,5,405,104,Player,red,Defense
42,6,1079,316,Player,red,Defense
42,7,864,105,Player,red,Defense
42,8,132,119,Player,red,Defense
42,9,1050,276,Player,red,Defense
42,10,1246,380,Player,red,Defense
42,11,1066,196,Player,red,Defense
42,14,20,188,Player,red,Defense
42,0,384,352,Ball,blue,Ball
43,1,725,313,Player,red,Defense
43,2,452,419,Player,red,Defense
43,3,547,186,Player,red,Defense
43,4,796,164,Player,red,Defense
43,5,405,104,Player,red,Defense
43,6,1079,316,Player,red,Defense
43,7,864,105,Player,red,Defense
43,8,132,119,Player,red,Defense
43,9,1050,276,Player,red,Defense
43,11,1066,196,Player,red,Defense
43,14,20,188,Player,red,Defense
43,0,384,351,Ball,blue,Ball
44,1,722,313,Player,red,Defense
44,2,452,418,Player,red,Defense
44,3,547,186,Player,red,Defense
44,4,796,164,Player,red,Defense
44,5,405,104,Player,red,Defense
44,6,1079,316,Player,red,Defense
44,7,864,105,Player,red,Defense
44,8,132,115,Player,red,Defense
44,9,1050,276,Player,red,Defense
44,11,1066,196,Player,red,Defense
44,14,20,188,Player,red,Defense
44,0,383,350,Ball,blue,Ball
45,1,718,313,Player,red,Defense
45,2,456,417,Player,red,Defense
45,3,548,185,Player,red,Defense
45,4,795,165,Player,red,Defense
45,5,405,104,Player,red,Defense
45,6,1079,316,Player,red,Defense
45,7,864,105,Player,red,Defense
45,8,132,113,Player,red,Defense
45,9,1050,276,Player,red,Defense
45,11,1066,196,Player,red,Defense
45,14,20,188,Player,red,Defense
45,0,382,350,Ball,blue,Ball
46,1,717,314,Player,red,Defense
46,2,456,414,Player,red,Defense
46,3,548,185,Player,red,Defense
46,4,794,166,Player,red,Defense
46,5,405,104,Player,red,Defense
46,6,1079,316,Player,red,Defense
46,7,864,105,Player,red,Defense
46,8,132,113,Player,red,Defense
46,9,1050,276,Player,red,Defense
46,11,1066,196,Player,red,Defense
46,14,20,188,Player,red,Defense
46,0,382,349,Ball,blue,Ball
47,1,716,315,Player,red,Defense
47,2,456,411,Player,red,Defense
47,3,548,184,Player,red,Defense
47,4,794,169,Player,red,Defense
47,5,405,104,Player,red,Defense
47,6,1079,316,Player,red,Defense
47,7,864,105,Player,red,Defense
47,8,132,114,Player,red,Defense
47,9,1050,276,Player,red,Defense
47,11,1066,196,Player,red,Defense
47,14,19,188,Player,red,Defense
47,0,382,348,Ball,blue,Ball
48,1,714,317,Player,red,Defense
48,2,454,406,Player,red,Defense
48,3,550,184,Player,red,Defense
48,4,794,171,Player,red,Defense
48,5,405,104,Player,red,Defense
48,6,1079,316,Player,red,Defense
48,7,864,105,Player,red,Defense
48,8,132,114,Player,red,Defense
48,9,1050,276,Player,red,Defense
48,11,1066,196,Player,red,Defense
48,14,19,188,Player,red,Defense
48,0,526,269,Ball,blue,Ball
49,1,712,318,Player,red,Defense
49,2,453,401,Player,red,Defense
49,3,550,183,Player,red,Defense
49,4,792,172,Player,red,Defense
49,5,405,104,Player,red,Defense
49,6,1079,316,Player,red,Defense
49,7,864,105,Player,red,Defense
49,8,132,115,Player,red,Defense
49,9,1050,276,Player,red,Defense
49,11,1065,196,Player,red,Defense
49,14,19,188,Player,red,Defense
49,0,552,258,Ball,blue,Ball
50,1,708,320,Player,red,Defense
50,2,452,394,Player,red,Defense
50,3,551,183,Player,red,Defense
50,4,790,173,Player,red,Defense
50,5,404,104,Player,red,Defense
50,6,1079,316,Player,red,Defense
50,7,864,105,Player,red,Defense
50,8,132,116,Player,red,Defense
50,9,1050,276,Player,red,Defense
50,11,1065,196,Player,red,Defense
50,14,19,188,Player,red,Defense
50,40,1206,166,Player,red,Defense
51,1,706,323,Player,red,Defense
51,2,450,387,Player,red,Defense
51,3,552,183,Player,red,Defense
51,4,790,174,Player,red,Defense
51,5,404,104,Player,red,Defense
51,6,1079,316,Player,red,Defense
51,7,864,105,Player,red,Defense
51,8,132,115,Player,red,Defense
51,9,1050,276,Player,red,Defense
51,11,1066,196,Player,red,Defense
51,14,19,188,Player,red,Defense
51,40,1206,166,Player,red,Defense
51,0,600,236,Ball,blue,Ball
52,1,703,326,Player,red,Defense
52,2,446,383,Player,red,Defense
52,3,552,183,Player,red,Defense
52,4,789,174,Player,red,Defense
52,5,404,105,Player,red,Defense
52,6,1078,316,Player,red,Defense
52,7,864,105,Player,red,Defense
52,8,132,111,Player,red,Defense
52,9,1050,276,Player,red,Defense
52,11,1066,196,Player,red,Defense
52,14,19,188,Player,red,Defense
52,40,1206,166,Player,red,Defense
53,1,701,328,Player,red,Defense
53,2,443,380,Player,red,Defense
53,3,552,183,Player,red,Defense
53,4,790,174,Player,red,Defense
53,5,404,104,Player,red,Defense
53,6,1078,316,Player,red,Defense
53,7,864,105,Player,red,Defense
53,8,132,110,Player,red,Defense
53,9,1050,276,Player,red,Defense
53,11,1066,196,Player,red,Defense
53,14,19,188,Player,red,Defense
53,40,1206,166,Player,red,Defense
53,0,644,220,Ball,blue,Ball
54,1,700,329,Player,red,Defense
54,2,439,378,Player,red,Defense
54,3,552,183,Player,red,Defense
54,4,794,174,Player,red,Defense
54,5,404,104,Player,red,Defense
54,6,1078,316,Player,red,Defense
54,7,864,105,Player,red,Defense
54,8,132,110,Player,red,Defense
54,9,1050,276,Player,red,Defense
54,11,1066,196,Player,red,Defense
54,14,19,188,Player,red,Defense
54,40,1206,166,Player,red,Defense
54,0,665,215,Ball,blue,Ball
55,1,700,329,Player,red,Defense
55,2,437,376,Player,red,Defense
55,3,553,182,Player,red,Defense
55,4,798,175,Player,red,Defense
55,5,405,104,Player,red,Defense
55,6,1079,316,Player,red,Defense
55,7,864,105,Player,red,Defense
55,8,132,111,Player,red,Defense
55,9,1050,276,Player,red,Defense
55,11,1066,195,Player,red,Defense
55,14,20,187,Player,red,Defense
55,40,1206,166,Player,red,Defense
55,0,685,209,Ball,blue,Ball
56,1,702,330,Player,red,Defense
56,2,436,376,Player,red,Defense
56,3,555,181,Player,red,Defense
56,4,804,175,Player,red,Defense
56,5,405,104,Player,red,Defense
56,6,1079,316,Player,red,Defense
56,7,864,105,Player,red,Defense
56,8,132,110,Player,red,Defense
56,9,1050,276,Player,red,Defense
56,11,1066,195,Player,red,Defense
56,14,20,187,Player,red,Defense
56,40,1206,166,Player,red,Defense
56,0,702,204,Ball,blue,Ball
57,1,702,331,Player,red,Defense
57,2,436,374,Player,red,Defense
57,3,556,181,Player,red,Defense
57,4,810,175,Player,red,Defense
57,5,405,104,Player,red,Defense
57,6,1079,316,Player,red,Defense
57,7,864,105,Player,red,Defense
57,8,132,110,Player,red,Defense
57,9,1050,276,Player,red,Defense
57,11,1066,195,Player,red,Defense
57,14,19,188,Player,red,Defense
57,40,1206,166,Player,red,Defense
57,65,156,106,Player,red,Defense
57,0,720,201,Ball,blue,Ball
58,1,704,332,Player,red,Defense
58,2,438,372,Player,red,Defense
58,3,558,180,Player,red,Defense
58,4,816,175,Player,red,Defense
58,5,405,104,Player,red,Defense
58,6,1079,315,Player,red,Defense
58,7,864,105,Player,red,Defense
58,8,132,110,Player,red,Defense
58,9,1050,276,Player,red,Defense
58,11,1066,195,Player,red,Defense
58,14,19,188,Player,red,Defense
58,40,1206,166,Player,red,Defense
58,65,156,106,Player,red,Defense
58,0,740,198,Ball,blue,Ball
59,1,707,333,Player,red,Defense
59,2,441,373,Player,red,Defense
59,3,557,180,Player,red,Defense
59,4,820,175,Player,red,Defense
59,5,405,104,Player,red,Defense
59,6,1079,315,Player,red,Defense
59,7,864,104,Player,red,Defense
59,8,132,109,Player,red,Defense
59,9,1050,276,Player,red,Defense
59,11,1066,195,Player,red,Defense
59,14,19,187,Player,red,Defense
59,40,1206,166,Player,red,Defense
59,65,156,106,Player,red,Defense
59,0,757,197,Ball,blue,Ball
60,1,712,333,Player,red,Defense
60,2,446,372,Player,red,Defense
